날짜,남컨물동량,남해2지선_가락IC-서부산TG_lag0,중앙선_대동IC-초정IC_lag10,부산신항선_진해IC-남문대교_lag0
2022-07-30,-3623.3599999999997,-3879.738953974895,4448.530966386555,-299.686567164179
2022-07-31,-3999.073619631902,-2654.7918487394954,4448.4902109704635,-44.134328358208904
2022-08-01,-3315.92,-6090.475840336135,4046.7452521008404,-1492.3415841584156
2022-08-02,-4969.320754716981,-5982.112008368201,3830.273924050633,-1730.1386138613861
2022-08-03,6141.757425742574,-5754.9712658227845,2019.5818907563023,-1818.4433497536947
2022-08-04,-959.1649484536083,-5919.293403361345,493.19819327731096,-1580.4306930693074
2022-08-05,-758.8651685393261,-5631.797647058824,214.55552742616055,-1461.12
2022-08-06,-1795.3599999999997,-3879.738953974895,3601.300966386555,-323.686567164179
2022-08-07,-285.07361963190215,-2654.7918487394954,3458.1502109704647,-66.1343283582089
2022-08-08,-2611.92,-6090.475840336135,4303.025252100841,-2090.3415841584156
2022-08-09,-3376.3207547169814,-5982.112008368201,4699.463924050633,-857.1386138613861
2022-08-10,496.757425742574,-5754.9712658227845,2149.511890756303,-1009.4433497536947
2022-08-11,-4736.164948453608,-5919.293403361345,621.778193277311,-1020.4306930693074
2022-08-13,-765.3599999999997,-3879.738953974895,4704.710966386555,-30.686567164178996
2022-08-14,-2632.073619631902,-2654.7918487394954,3736.5102109704644,33.865671641791096
2022-08-15,-4185.92,-6090.475840336135,4543.8552521008405,-3648.3415841584156
2022-08-16,3787.6792452830186,-5982.112008368201,4698.963924050633,-1009.1386138613861
2022-08-17,-1469.242574257426,-5754.9712658227845,2112.471890756303,-272.44334975369475
2022-08-18,-5222.164948453608,-5919.293403361345,670.028193277311,19.56930693069262
2022-08-19,1271.134831460674,-5631.797647058824,4550.77552742616,-315.1199999999999
2022-08-20,-1993.3599999999997,-3879.738953974895,4476.950966386555,-168.686567164179
2022-08-21,249.92638036809785,-2654.7918487394954,3505.2102109704642,68.8656716417911
2022-08-22,-3492.92,-6090.475840336135,3221.7152521008397,-454.34158415841557
2022-08-23,9729.67924528302,-5982.112008368201,4023.183924050633,-613.1386138613861
2022-08-24,-1811.242574257426,-5754.9712658227845,2249.641890756302,-500.44334975369475
2022-08-25,-4537.164948453608,-5919.293403361345,632.8381932773109,-376.4306930693074
2022-08-26,1394.134831460674,-5631.797647058824,1689.84552742616,-461.1199999999999
2022-08-27,792.6400000000003,-3879.738953974895,-102.97903361344515,323.313432835821
2022-08-28,782.9263803680979,-2654.7918487394954,4663.210210970465,27.865671641791096
2022-08-29,3896.08,-6090.475840336135,3671.26525210084,-438.34158415841557
2022-08-30,-1436.3207547169814,-5982.112008368201,-1539.336075949367,-586.1386138613861
2022-08-31,-224.24257425742599,-5754.9712658227845,-1135.3781092436975,-829.4433497536947
2022-09-01,-2727.1649484536083,-5919.293403361345,-47.791806722689046,-860.4306930693074
2022-09-02,3879.134831460674,-5631.797647058824,-1414.0744725738396,-351.1199999999999
2022-09-03,-1772.3599999999997,-3879.738953974895,3116.590966386555,-187.686567164179
2022-09-04,-470.07361963190215,-2654.7918487394954,4369.510210970464,-158.1343283582089
2022-09-07,-4079.242574257426,-5754.9712658227845,2063.6218907563025,394.55665024630525
2022-09-08,-1671.1649484536083,-5919.293403361345,730.478193277311,-223.43069306930738
2022-09-09,-209.86516853932608,-5631.797647058824,1729.4655274261609,-4387.12
2022-09-10,-4216.36,-3879.738953974895,4493.1509663865545,-1313.686567164179
2022-09-11,-4096.073619631902,-2654.7918487394954,4698.7002109704645,125.8656716417911
2022-09-12,3447.08,-6090.475840336135,4537.83525210084,-3976.3415841584156
2022-09-13,1178.6792452830186,-5982.112008368201,4821.023924050633,-893.1386138613861
2022-09-14,660.757425742574,-5754.9712658227845,2233.8418907563027,-34.44334975369475
2022-09-15,-4794.164948453608,-5919.293403361345,722.1381932773108,-401.4306930693074
2022-09-16,1735.134831460674,-5631.797647058824,4612.3855274261605,-533.1199999999999
2022-09-17,-3111.3599999999997,-3879.738953974895,4492.740966386555,46.313432835821004
2022-09-20,-2887.3207547169814,-5982.112008368201,4255.433924050632,-110.13861386138615
2022-09-21,4639.757425742574,-5754.9712658227845,1910.7918907563023,-93.44334975369475
2022-09-22,-293.1649484536083,-5919.293403361345,446.94819327731096,1549.5693069306926
2022-09-23,925.1348314606739,-5631.797647058824,129.2455274261606,57.88000000000011
2022-09-24,3515.6400000000003,-3879.738953974895,3879.2009663865547,166.313432835821
2022-09-25,-1985.0736196319021,-2654.7918487394954,4209.140210970465,197.8656716417911
2022-09-26,687.0799999999999,-6090.475840336135,4187.01525210084,74.65841584158443
2022-09-27,-1649.3207547169814,-5982.112008368201,4417.7339240506335,-101.13861386138615
2022-09-28,2076.757425742574,-5754.9712658227845,2034.1118907563025,-20.443349753694747
2022-09-29,782.8350515463917,-5919.293403361345,619.1681932773108,-55.43069306930738
2022-09-30,-2810.865168539326,-5631.797647058824,25.085527426160297,-308.1199999999999
2022-10-01,-4460.36,-3879.738953974895,3743.130966386555,87.313432835821
2022-10-02,3200.926380368098,-2654.7918487394954,4493.040210970465,35.865671641791096
2022-10-03,-2934.92,-6090.475840336135,4259.545252100841,-3573.3415841584156
2022-10-04,1106.6792452830186,-5982.112008368201,4567.183924050632,-998.1386138613861
2022-10-05,-593.242574257426,-5754.9712658227845,2113.9118907563025,-261.44334975369475
2022-10-06,-5785.164948453608,-5919.293403361345,1001.6481932773108,-622.4306930693074
2022-10-07,-1708.865168539326,-5631.797647058824,4023.8355274261608,-292.1199999999999
2022-10-08,-285.3599999999997,-3879.738953974895,4280.210966386555,235.313432835821
2022-10-09,-1276.0736196319021,-2654.7918487394954,3911.4802109704647,108.8656716417911
2022-10-10,1144.08,-6090.475840336135,4284.75525210084,-3722.3415841584156
2022-10-11,-2317.3207547169814,-5982.112008368201,4250.793924050633,-954.1386138613861
2022-10-12,7715.757425742574,-5754.9712658227845,2044.9718907563026,-192.44334975369475
2022-10-13,-2784.1649484536083,-5919.293403361345,919.028193277311,-523.4306930693074
2022-10-15,-4901.36,-3879.738953974895,4331.220966386554,-53.686567164178996
2022-10-16,4250.926380368098,-2654.7918487394954,4200.750210970464,77.8656716417911
2022-10-17,-1620.92,-6090.475840336135,4179.805252100839,-162.34158415841557
2022-10-18,-5677.320754716981,-5982.112008368201,4006.903924050633,67.86138613861385
2022-10-19,3491.757425742574,-5754.9712658227845,1767.2518907563024,-24.443349753694747
2022-10-20,-656.1649484536083,-5919.293403361345,713.018193277311,-236.43069306930738
2022-10-21,1780.134831460674,-5631.797647058824,3810.4555274261606,-131.1199999999999
2022-10-22,-383.3599999999997,-3879.738953974895,4241.490966386555,-88.686567164179
2022-10-23,-1785.0736196319021,-2654.7918487394954,3956.2102109704642,209.8656716417911
2022-10-24,821.0799999999999,-6090.475840336135,3958.48525210084,-26.34158415841557
2022-10-25,-710.3207547169814,-5982.112008368201,3865.0839240506334,-284.13861386138615
2022-10-26,2686.757425742574,-5754.9712658227845,1363.6518907563025,-61.44334975369475
2022-10-27,-5119.164948453608,-5919.293403361345,575.3381932773109,-248.43069306930738
2022-10-28,-121.86516853932608,-5631.797647058824,3868.34552742616,-553.1199999999999
2022-10-29,-3319.3599999999997,-3879.738953974895,4344.390966386554,-121.686567164179
2022-10-30,2027.9263803680979,-2654.7918487394954,4164.4902109704635,45.865671641791096
2022-10-31,-184.92000000000007,-6090.475840336135,4004.18525210084,-489.34158415841557
2022-11-01,2256.6792452830186,-5982.112008368201,3811.4939240506333,-690.1386138613861
2022-11-02,-643.242574257426,-5754.9712658227845,1478.8818907563025,-716.4433497536947
2022-11-03,2180.8350515463917,-5919.293403361345,556.6181932773109,-600.4306930693074
2022-11-04,2368.134831460674,-5631.797647058824,4008.2855274261606,-810.1199999999999
2022-11-05,802.6400000000003,-3879.738953974895,4220.560966386554,-214.686567164179
2022-11-06,-4745.073619631902,-2654.7918487394954,4372.320210970465,61.865671641791096
2022-11-07,1797.08,-6090.475840336135,4366.00525210084,-472.34158415841557
2022-11-08,-3174.3207547169814,-5982.112008368201,4265.283924050633,-744.1386138613861
2022-11-09,-2383.242574257426,-5754.9712658227845,2183.221890756303,-472.44334975369475
2022-11-10,2012.8350515463917,-5919.293403361345,1056.728193277311,-657.4306930693074
2022-11-11,-4623.865168539326,-5631.797647058824,4681.335527426161,-565.1199999999999
2022-11-12,-799.3599999999997,-3879.738953974895,4643.780966386555,-305.686567164179
2022-11-13,5026.926380368098,-2654.7918487394954,5566.030210970464,105.8656716417911
2022-11-14,-850.9200000000001,-6090.475840336135,2679.63525210084,-404.34158415841557
2022-11-15,-1793.3207547169814,-5982.112008368201,1514.853924050633,-269.13861386138615
2022-11-16,-907.242574257426,-5754.9712658227845,966.1418907563022,-165.44334975369475
2022-11-17,1438.8350515463917,-5919.293403361345,380.09819327731094,4.569306930692619
2022-11-18,2781.134831460674,-5631.797647058824,1746.9655274261609,269.8800000000001
2022-11-19,-4688.36,-3879.738953974895,1686.5309663865546,532.313432835821
2022-11-20,-1220.0736196319021,-2654.7918487394954,1877.4702109704644,358.8656716417911
2022-11-21,2946.08,-6090.475840336135,2170.7052521008404,1198.6584158415844
2022-11-22,-2605.3207547169814,-5982.112008368201,2155.5439240506334,1884.8613861386139
2022-11-23,2256.757425742574,-5754.9712658227845,1109.8918907563022,2042.5566502463053
2022-11-24,1738.8350515463917,-5919.293403361345,593.1681932773108,-2484.4306930693074
2022-11-25,-2368.865168539326,-5631.797647058824,2602.7755274261604,-2949.12
2022-11-26,-1936.3599999999997,-3879.738953974895,3089.720966386554,-598.686567164179
2022-11-27,5367.926380368098,-2654.7918487394954,3378.5502109704644,167.8656716417911
2022-11-28,-2152.92,-6090.475840336135,3348.3752521008405,-2258.3415841584156
2022-11-29,-1925.3207547169814,-5982.112008368201,3631.6639240506333,-2335.138613861386
2022-11-30,34.757425742574014,-5754.9712658227845,2157.2918907563026,-1937.4433497536947
2022-12-01,-352.1649484536083,-5919.293403361345,667.8981932773108,-1668.4306930693074
2022-12-02,-4406.865168539326,-5631.797647058824,3843.68552742616,-1457.12
2022-12-03,-793.3599999999997,-3879.738953974895,4496.010966386555,-184.686567164179
2022-12-04,-3541.073619631902,-2654.7918487394954,4439.500210970464,173.8656716417911
2022-12-05,-4768.92,-6090.475840336135,4354.17525210084,-647.3415841584156
2022-12-06,-3492.3207547169814,-5982.112008368201,4165.623924050633,-278.13861386138615
2022-12-07,664.757425742574,-5754.9712658227845,2084.721890756303,23.556650246305253
2022-12-08,3415.8350515463917,-5919.293403361345,805.478193277311,-232.43069306930738
2022-12-09,-4501.865168539326,-5631.797647058824,4087.8955274261602,-186.1199999999999
2022-12-10,-3689.3599999999997,-3879.738953974895,4280.200966386555,38.313432835821004
2022-12-11,-2481.073619631902,-2654.7918487394954,3538.8002109704644,65.8656716417911
2022-12-12,2790.08,-6090.475840336135,4240.14525210084,-42.34158415841557
2022-12-13,-4327.320754716981,-5982.112008368201,3708.853924050633,161.86138613861385
2022-12-14,1562.757425742574,-5754.9712658227845,1332.9218907563024,52.55665024630525
2022-12-15,-307.1649484536083,-5919.293403361345,591.3481932773109,-171.43069306930738
2022-12-16,-80.86516853932608,-5631.797647058824,3920.5655274261603,-53.11999999999989
2022-12-17,-4020.3599999999997,-3879.738953974895,4045.5709663865546,-21.686567164178996
2022-12-18,6946.926380368098,-2654.7918487394954,4168.460210970465,96.8656716417911
2022-12-19,154.07999999999993,-6090.475840336135,4039.8752521008405,-175.34158415841557
2022-12-20,-3179.3207547169814,-5982.112008368201,3037.4539240506333,-62.13861386138615
2022-12-21,2053.757425742574,-5754.9712658227845,772.3618907563025,-459.44334975369475
2022-12-22,-2023.1649484536083,-5919.293403361345,182.98819327731093,-517.4306930693074
2022-12-23,-4023.865168539326,-5631.797647058824,3300.385527426161,-839.1199999999999
2022-12-24,-2678.3599999999997,-3879.738953974895,4103.630966386555,-384.686567164179
2022-12-25,-4179.073619631902,-2654.7918487394954,3878.6502109704647,-51.134328358208904
2022-12-26,1906.08,-6090.475840336135,4057.6552521008402,-59.34158415841557
2022-12-28,4349.757425742574,-5754.9712658227845,1803.6118907563025,-558.4433497536947
2022-12-30,1741.134831460674,-5631.797647058824,4204.225527426161,-1444.12
2023-01-01,-1431.0736196319021,-2654.7918487394954,4145.650210970465,-58.134328358208904
2023-01-03,3774.6792452830186,-5982.112008368201,3105.5439240506334,-1069.1386138613861
2023-01-04,-474.242574257426,-5754.9712658227845,1398.8818907563025,-1071.4433497536947
2023-01-07,-1551.3599999999997,-3879.738953974895,4747.720966386554,-311.686567164179
2023-01-08,-1098.0736196319021,-2654.7918487394954,4760.640210970465,-43.134328358208904
2023-01-09,-2628.92,-6090.475840336135,4620.135252100839,-363.34158415841557
2023-01-10,-2644.3207547169814,-5982.112008368201,3446.6339240506327,-423.13861386138615
2023-01-11,-1621.242574257426,-5754.9712658227845,245.00189075630237,-255.44334975369475
2023-01-12,3418.8350515463917,-5919.293403361345,-276.04180672268905,-463.4306930693074
2023-01-14,-4921.36,-3879.738953974895,-1683.6590336134454,-308.686567164179
2023-01-15,-983.0736196319021,-2654.7918487394954,2190.7202109704644,-68.1343283582089
2023-01-16,4612.08,-6090.475840336135,3824.9652521008397,59.65841584158443
2023-01-18,1274.757425742574,-5754.9712658227845,1833.0318907563026,41.55665024630525
2023-01-20,-1706.865168539326,-5631.797647058824,4184.71552742616,-603.1199999999999
2023-01-21,-2911.3599999999997,-3879.738953974895,4429.100966386554,-762.686567164179
2023-01-22,-4697.073619631902,-2654.7918487394954,3975.5902109704643,-92.1343283582089
2023-01-23,-63.92000000000007,-6090.475840336135,3996.73525210084,-4257.341584158416
2023-01-25,3094.757425742574,-5754.9712658227845,1580.1218907563023,-1393.4433497536947
2023-01-26,-1186.1649484536083,-5919.293403361345,502.808193277311,-515.4306930693074
2023-01-28,-4048.3599999999997,-3879.738953974895,4431.500966386555,-281.686567164179
2023-01-30,-890.9200000000001,-6090.475840336135,4181.455252100841,-138.34158415841557
2023-02-01,1912.757425742574,-5754.9712658227845,1661.8018907563026,-786.4433497536947
2023-02-02,6972.835051546392,-5919.293403361345,555.9381932773108,-524.4306930693074
2023-02-04,-6380.36,-3879.738953974895,4537.760966386555,-303.686567164179
2023-02-05,-1835.0736196319021,-2654.7918487394954,4467.8702109704645,43.865671641791096
2023-02-06,-826.9200000000001,-6090.475840336135,4412.42525210084,-178.34158415841557
2023-02-07,5042.679245283019,-5982.112008368201,3734.683924050633,79.86138613861385
2023-02-08,-1190.242574257426,-5754.9712658227845,1436.1018907563023,-449.44334975369475
2023-02-09,-1791.1649484536083,-5919.293403361345,526.268193277311,-491.4306930693074
2023-02-11,-1012.3599999999997,-3879.738953974895,4113.510966386555,-220.686567164179
2023-02-12,-2183.073619631902,-2654.7918487394954,4018.7602109704644,-41.134328358208904
2023-02-13,1557.08,-6090.475840336135,4123.455252100841,-166.34158415841557
2023-02-14,4085.6792452830186,-5982.112008368201,4123.893924050633,297.86138613861385
2023-02-15,-2441.242574257426,-5754.9712658227845,1869.0518907563026,167.55665024630525
2023-02-16,4127.835051546392,-5919.293403361345,693.5481932773109,-101.43069306930738
2023-02-18,5692.64,-3879.738953974895,4079.6209663865548,-368.686567164179
2023-02-19,-2692.073619631902,-2654.7918487394954,39.430210970464486,-915.1343283582089
2023-02-20,2998.08,-6090.475840336135,3633.2152521008397,-1367.3415841584156
2023-02-21,-2202.3207547169814,-5982.112008368201,4434.343924050632,366.86138613861385
2023-02-22,4747.757425742574,-5754.9712658227845,1754.9418907563024,369.55665024630525
2023-02-23,1761.8350515463917,-5919.293403361345,578.258193277311,20.56930693069262
2023-02-24,-2958.865168539326,-5631.797647058824,3873.925527426161,-1828.12
2023-02-25,747.6400000000003,-3879.738953974895,3838.7709663865544,36.313432835821004
2023-02-26,-1777.0736196319021,-2654.7918487394954,3720.5502109704644,-657.1343283582089
2023-02-27,2028.08,-6090.475840336135,3989.5052521008406,-890.3415841584156
2023-03-01,8912.757425742573,-5754.9712658227845,1536.4518907563026,-3941.4433497536947
2023-03-02,-1300.1649484536083,-5919.293403361345,501.57819327731096,-44.43069306930738
2023-03-03,6231.134831460674,-5631.797647058824,3745.675527426161,-152.1199999999999
2023-03-04,-2740.3599999999997,-3879.738953974895,4059.0309663865546,-222.686567164179
2023-03-05,83.92638036809785,-2654.7918487394954,3973.000210970464,-2.1343283582089043
2023-03-06,5992.08,-6090.475840336135,3957.31525210084,15.658415841584429
2023-03-07,176.67924528301864,-5982.112008368201,3935.2139240506326,-199.13861386138615
2023-03-08,377.757425742574,-5754.9712658227845,1642.0618907563023,-216.44334975369475
2023-03-09,-1264.1649484536083,-5919.293403361345,539.7081932773108,-2124.4306930693074
2023-03-11,-600.3599999999997,-3879.738953974895,4248.020966386554,-181.686567164179
2023-03-12,676.9263803680979,-2654.7918487394954,4332.540210970465,-95.1343283582089
2023-03-13,-42.92000000000007,-6090.475840336135,3284.55525210084,511.65841584158443
2023-03-14,1795.6792452830186,-5982.112008368201,3999.2539240506326,324.86138613861385
2023-03-15,-782.242574257426,-5754.9712658227845,1920.3418907563025,298.55665024630525
2023-03-16,1521.8350515463917,-5919.293403361345,727.4081932773108,205.56930693069262
2023-03-17,318.1348314606739,-5631.797647058824,4148.71552742616,329.8800000000001
2023-03-18,1796.6400000000003,-3879.738953974895,4181.730966386554,84.313432835821
2023-03-19,4957.926380368098,-2654.7918487394954,3892.160210970464,46.865671641791096
2023-03-20,-5563.92,-6090.475840336135,4035.01525210084,336.65841584158443
2023-03-21,1408.6792452830186,-5982.112008368201,3772.353924050633,284.86138613861385
2023-03-22,978.757425742574,-5754.9712658227845,1404.6118907563025,209.55665024630525
2023-03-23,4706.835051546392,-5919.293403361345,605.018193277311,-242.43069306930738
2023-03-25,1973.6400000000003,-3879.738953974895,4156.390966386554,-11.686567164178996
2023-03-26,-2134.073619631902,-2654.7918487394954,2810.000210970464,231.8656716417911
2023-03-27,2299.08,-6090.475840336135,3570.22525210084,699.6584158415844
2023-03-28,3017.6792452830186,-5982.112008368201,3945.943924050633,322.86138613861385
2023-03-29,3992.757425742574,-5754.9712658227845,1667.9218907563024,84.55665024630525
2023-03-30,3627.8350515463917,-5919.293403361345,638.248193277311,-197.43069306930738
2023-04-01,2307.6400000000003,-3879.738953974895,4186.390966386554,-180.686567164179
2023-04-02,617.9263803680979,-2654.7918487394954,4011.9402109704647,-4.134328358208904
2023-04-03,-1641.92,-6090.475840336135,3908.7552521008406,-12.341584158415571
2023-04-05,-2480.242574257426,-5754.9712658227845,1423.7118907563024,-855.4433497536947
2023-04-06,1596.8350515463917,-5919.293403361345,604.9181932773108,-553.4306930693074
2023-04-08,330.6400000000003,-3879.738953974895,4338.540966386555,-288.686567164179
2023-04-09,-1608.0736196319021,-2654.7918487394954,4077.8802109704643,34.865671641791096
2023-04-10,1631.08,-6090.475840336135,4105.045252100841,297.65841584158443
2023-04-11,-907.3207547169814,-5982.112008368201,4025.4939240506333,56.86138613861385
2023-04-12,2615.757425742574,-5754.9712658227845,1599.2218907563026,-73.44334975369475
2023-04-13,-697.1649484536083,-5919.293403361345,650.3781932773109,-108.43069306930738
2023-04-15,-632.3599999999997,-3879.738953974895,3575.1209663865548,-409.686567164179
2023-04-16,2631.926380368098,-2654.7918487394954,4101.680210970464,13.865671641791096
2023-04-17,869.0799999999999,-6090.475840336135,4312.3552521008405,457.65841584158443
2023-04-19,-462.242574257426,-5754.9712658227845,1546.0718907563025,275.55665024630525
2023-04-20,1561.8350515463917,-5919.293403361345,474.668193277311,145.56930693069262
2023-04-22,933.6400000000003,-3879.738953974895,3466.4009663865545,-179.686567164179
2023-04-23,655.9263803680979,-2654.7918487394954,3846.9602109704642,-6.134328358208904
2023-04-24,261.0799999999999,-6090.475840336135,4301.26525210084,661.6584158415844
2023-04-25,2527.6792452830186,-5982.112008368201,-785.9460759493668,219.86138613861385
2023-04-26,837.757425742574,-5754.9712658227845,483.8718907563025,656.5566502463053
2023-04-27,966.8350515463917,-5919.293403361345,449.06819327731097,622.5693069306926
2023-04-28,-2043.865168539326,-5631.797647058824,3765.18552742616,384.8800000000001
2023-04-29,2978.6400000000003,-3879.738953974895,4167.870966386555,-164.686567164179
2023-04-30,3812.926380368098,-2654.7918487394954,3367.2302109704647,88.8656716417911
2023-05-01,222.07999999999993,-6090.475840336135,4076.94525210084,-3359.3415841584156
2023-05-02,1856.6792452830186,-5982.112008368201,3739.693924050633,90.86138613861385
2023-05-03,-1959.242574257426,-5754.9712658227845,1632.4218907563024,743.5566502463053
2023-05-04,1674.8350515463917,-5919.293403361345,635.0881932773109,17.56930693069262
2023-05-06,-624.3599999999997,-3879.738953974895,3719.4509663865547,-753.686567164179
2023-05-07,-705.0736196319021,-2654.7918487394954,3901.2302109704647,34.865671641791096
2023-05-09,5397.679245283019,-5982.112008368201,3909.273924050633,20.861386138613852
2023-05-10,-2533.242574257426,-5754.9712658227845,1756.1218907563023,187.55665024630525
2023-05-11,3926.8350515463917,-5919.293403361345,845.9181932773108,278.5693069306926
2023-05-13,2515.6400000000003,-3879.738953974895,4191.460966386555,-190.686567164179
2023-05-14,104.92638036809785,-2654.7918487394954,4151.150210970465,3.8656716417910957
2023-05-15,754.0799999999999,-6090.475840336135,4261.035252100841,585.6584158415844
2023-05-16,3443.6792452830186,-5982.112008368201,4152.6039240506325,356.86138613861385
2023-05-17,832.757425742574,-5754.9712658227845,1432.0618907563023,425.55665024630525
2023-05-18,-3670.1649484536083,-5919.293403361345,446.3781932773109,106.56930693069262
2023-05-20,-75.35999999999967,-3879.738953974895,3463.9409663865545,-7.686567164178996
2023-05-21,1261.9263803680979,-2654.7918487394954,3969.3102109704646,-2.1343283582089043
2023-05-22,1166.08,-6090.475840336135,3946.5452521008406,869.6584158415844
2023-05-23,-1137.3207547169814,-5982.112008368201,4127.953924050633,589.8613861386139
2023-05-24,3257.757425742574,-5754.9712658227845,1839.6318907563025,645.5566502463053
2023-05-25,7523.835051546392,-814.9934033613445,649.0981932773109,749.5693069306926
2023-05-27,150.64000000000033,4829.291046025106,153.84096638655456,-3.686567164178996
2023-05-28,26.926380368097853,120.78815126050449,3872.0202109704646,-6.134328358208904
2023-05-30,-983.3207547169814,5786.137991631799,4200.203924050633,154.86138613861385
2023-05-31,3727.757425742574,7164.818734177216,1945.0318907563026,465.55665024630525
2023-06-01,-2075.1649484536083,5602.946596638655,744.2981932773109,-4497.430693069307
2023-06-03,-1665.3599999999997,4774.061046025105,4244.770966386554,-72.686567164179
2023-06-04,-884.0736196319021,2931.848151260505,3945.5202109704646,66.8656716417911
2023-06-05,-3585.92,6715.924159663865,4037.4552521008404,119.65841584158443
2023-06-06,3740.6792452830186,5370.717991631799,3717.943924050633,-4131.138613861386
2023-06-07,3974.757425742574,-5754.9712658227845,1675.3018907563026,34.55665024630525
2023-06-08,-3428.1649484536083,-5919.293403361345,646.8781932773109,669.5693069306926
2023-06-10,341.6400000000003,-3879.738953974895,4449.380966386555,-25.686567164178996
2023-06-11,1693.9263803680979,-2654.7918487394954,3364.4702109704644,7.865671641791096
2023-06-12,-1530.92,-6090.475840336135,4247.9752521008395,719.6584158415844
2023-06-14,-3887.242574257426,-5754.9712658227845,1702.9218907563024,507.55665024630525
2023-06-15,4091.8350515463917,2970.2565966386546,736.498193277311,360.5693069306926
2023-06-17,3252.6400000000003,5162.511046025105,3964.6909663865545,-31.686567164178996
2023-06-18,1573.9263803680979,2967.7381512605043,3670.570210970465,-8.134328358208904
2023-06-19,-1803.92,3116.9541596638655,3546.56525210084,881.6584158415844
2023-06-21,-308.242574257426,-5754.9712658227845,-1364.3281092436976,277.55665024630525
2023-06-22,-1663.1649484536083,-5919.293403361345,-492.41180672268905,952.5693069306926
2023-06-24,3335.6400000000003,-3879.738953974895,-3121.7590336134454,228.313432835821
2023-06-25,-536.0736196319021,-2654.7918487394954,-3140.6997890295356,218.8656716417911
2023-06-28,3836.757425742574,-5754.9712658227845,-1364.3281092436976,562.5566502463053
2023-06-29,3834.8350515463917,-5919.293403361345,-492.41180672268905,203.56930693069262
2023-07-01,1373.6400000000003,-3879.738953974895,-3121.7590336134454,-198.686567164179
2023-07-02,-3089.073619631902,-2654.7918487394954,-3140.6997890295356,66.8656716417911
2023-07-03,605.0799999999999,-6090.475840336135,-3256.51474789916,49.65841584158443
