날짜,서컨물동량,남해2지선_가락IC-서부산TG_lag1,중앙선_대동IC-초정IC_lag5,남해선(순천-부산)_김해JC-동김해IC_lag7,부산신항선_대청IC-진해IC_lag7,부산신항선_남진례IC-대청IC_lag7,부산신항선_진해IC-남문대교_lag7
2024-07-20,-703.8947368421052,-1549.0718487394954,-3256.51474789916,250.37347457627084,-245.76616915422892,272.0,465.313432835821
2024-07-21,-1055.857142857143,-1981.3358403361344,-3133.726075949367,125.13386554621843,-206.15422885572116,101.5422885572143,7.865671641791096
2024-07-22,-1092.787234042553,-1817.3020083682004,-1364.3281092436976,851.762616033755,-35.17326732673246,449.7524752475256,529.6584158415844
2024-07-23,-1291.8315789473684,-1922.0412658227847,-492.41180672268905,616.7317721518984,-1323.851485148516,-582.8514851485143,-239.13861386138615
2024-07-24,-844.2526315789473,-2235.803403361345,-2838.3844725738395,-51.837130801688545,-2052.5714285714275,-1212.4532019704438,-675.4433497536947
2024-07-25,752.8297872340424,-1382.557647058824,-3121.7590336134454,-869.4969327731087,-2926.910891089108,-1955.1089108910892,-1343.4306930693074
2024-07-26,-184.45161290322585,-1525.2489539748954,-3140.6997890295356,-1403.2253781512604,-5846.700000000001,-4071.7299999999996,-2132.12
2024-07-27,4891.105263157895,-1673.6818487394953,-3256.51474789916,-473.74652542372905,-646.7661691542289,-183.0,-156.686567164179
2024-07-28,-1727.857142857143,-1771.0858403361344,-3133.726075949367,28.903865546218526,-387.15422885572116,58.542288557214306,-129.1343283582089
2024-07-29,-1237.787234042553,-1517.1720083682012,-1364.3281092436976,755.1326160337549,-1060.1732673267325,-261.2475247524744,-320.34158415841557
2024-07-30,114.16842105263163,-1796.6912658227843,-492.41180672268905,1257.5717721518986,-749.8514851485161,170.14851485148574,-307.13861386138615
2024-07-31,-628.2526315789473,6462.596596638655,-2838.3844725738395,1026.4728691983119,-901.5714285714275,88.54679802955616,-373.44334975369475
2024-08-01,577.8297872340424,2597.682352941176,-3121.7590336134454,1096.903067226891,-298.9108910891082,500.8910891089108,112.56930693069262
2024-08-02,-1515.4516129032259,1768.3010460251048,-3140.6997890295356,1131.6746218487397,-222.70000000000073,523.2700000000004,328.8800000000001
2024-08-03,-1174.8947368421052,3851.0681512605042,-3256.51474789916,244.96347457627098,-554.7661691542289,20.0,-13.686567164178996
2024-08-04,442.1428571428571,6171.4541596638655,-3133.726075949367,105.24386554621844,-586.1542288557212,-143.4577114427857,-80.1343283582089
2024-08-05,-1223.787234042553,5777.0779916318,-1364.3281092436976,1729.0426160337547,755.8267326732675,1185.7524752475256,846.6584158415844
2024-08-06,178.16842105263163,6205.828734177215,-492.41180672268905,1969.9317721518983,747.1485148514839,1270.1485148514857,1062.8613861386139
2024-08-07,686.7473684210527,6827.096596638655,-2838.3844725738395,1769.8628691983113,1745.4285714285725,2027.5467980295562,985.5566502463053
2024-08-08,234.82978723404244,6324.3323529411755,-3121.7590336134454,-2424.3969327731093,-6015.910891089108,-4722.108910891089,-3538.4306930693074
2024-08-09,-1349.4516129032259,5106.071046025105,-3140.6997890295356,906.5846218487395,-895.7000000000007,-207.72999999999956,129.8800000000001
2024-08-10,2489.105263157895,3567.2081512605046,-3256.51474789916,246.75347457627095,-404.7661691542289,49.0,286.313432835821
2024-08-11,-16.85714285714289,7197.504159663865,-3133.726075949367,141.4338655462185,-314.15422885572116,14.542288557214306,-84.1343283582089
2024-08-12,-1253.787234042553,7021.9979916318,-1364.3281092436976,1814.392616033755,1003.8267326732675,1374.7524752475256,1130.6584158415844
2024-08-13,3233.168421052632,6962.608734177215,-492.41180672268905,1337.1417721518983,-4236.851485148516,-2070.8514851485143,-873.1386138613861
2024-08-14,-439.25263157894733,4788.706596638655,-2838.3844725738395,960.4328691983119,-518.5714285714275,223.54679802955616,577.5566502463053
2024-08-15,-1500.1702127659576,6369.182352941176,-3121.7590336134454,1223.743067226891,-305.9108910891082,298.8910891089108,593.5693069306926
2024-08-16,-29.45161290322585,4275.701046025104,-3140.6997890295356,1646.60462184874,407.2999999999993,913.2700000000004,932.8800000000001
2024-08-17,4318.105263157895,3966.898151260504,-3256.51474789916,471.5234745762709,-483.7661691542289,128.0,235.313432835821
2024-08-18,5188.142857142857,7360.544159663866,-3133.726075949367,182.5638655462185,-514.1542288557212,21.542288557214306,-54.134328358208904
2024-08-19,-791.7872340425531,6191.4179916318,-1364.3281092436976,1801.102616033755,567.8267326732675,1078.7524752475256,1053.6584158415844
2024-08-20,-155.83157894736837,5739.608734177215,-492.41180672268905,1724.4917721518987,217.14851485148392,824.1485148514857,900.8613861386139
2024-08-21,-329.25263157894733,5732.466596638656,-2838.3844725738395,1556.5528691983118,18.428571428572468,700.5467980295562,796.5566502463053
2024-08-23,-1021.4516129032259,4406.301046025106,-3140.6997890295356,1619.9246218487397,-3757.7000000000007,-2305.7299999999996,-822.1199999999999
2024-08-24,-421.8947368421052,3605.968151260505,-3256.51474789916,434.13347457627106,-527.7661691542289,62.0,124.313432835821
2024-08-25,1399.142857142857,7286.974159663866,-3133.726075949367,218.22386554621846,-523.1542288557212,-99.4577114427857,-18.134328358208904
2024-08-26,157.2127659574469,6105.787991631799,-1364.3281092436976,1920.302616033755,-169.17326732673246,295.7524752475256,542.6584158415844
2024-08-27,-988.8315789473684,6640.978734177216,-492.41180672268905,1811.8517721518983,-210.85148514851608,388.14851485148574,598.8613861386139
2024-08-28,-129.25263157894733,6348.396596638656,-2838.3844725738395,1794.1628691983115,77.42857142857247,720.5467980295562,781.5566502463053
